순번,단지명,주소,공급유형,공급면적,세대수,건축사용승인일자,제품대체일자,매입년도
18162,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.192,1,2008-01-30,,2017
18163,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.192,1,2008-01-24,,2017
18164,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.192,1,2008-01-24,,2017
18165,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.192,1,2008-01-24,,2017
18166,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-30,,2017
18167,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-24,,2017
18168,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-30,,2017
18169,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-30,,2017
18170,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-24,,2017
18171,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-24,,2017
18172,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-24,,2017
18173,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-30,,2017
18174,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-24,,2017
18175,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-24,,2017
18176,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-24,,2017
18177,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-24,,2017
18178,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-30,,2017
18179,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-24,,2017
18180,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-30,,2017
18181,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-24,,2017
18182,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-11(능동 푸른마을모아미래도아파트),청년신혼부부매입임대,59.039,1,2008-01-24,,2017
18183,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-39(능동 푸른마을신일해피트리아파트),청년신혼부부매입임대,59.039,1,2008-06-27,,2017
18184,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-39(능동 푸른마을신일해피트리아파트),청년신혼부부매입임대,59.05,1,2008-06-27,,2017
18185,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄공원로 21-39(능동 푸른마을신일해피트리아파트),청년신혼부부매입임대,59.05,1,2008-06-27,,2017
18186,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.96,1,2008-06-20,,2017
18187,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.94,1,2008-06-20,,2017
18188,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.52,1,2008-06-20,,2017
18189,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.52,1,2008-06-20,,2017
18190,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.52,1,2008-06-20,,2017
18191,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.52,1,2008-06-20,,2017
18192,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.95,1,2008-06-20,,2017
18193,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.52,1,2008-06-20,,2017
18194,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.52,1,2008-06-20,,2017
18195,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.52,1,2008-06-20,,2017
18196,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.52,1,2008-06-20,,2017
18197,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.52,1,2008-06-20,,2017
18198,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.52,1,2008-06-20,,2017
18199,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.52,1,2008-06-20,,2017
18200,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 68(능동 숲속마을자연앤데시앙아파트),청년신혼부부매입임대,59.52,1,2008-06-20,,2017
18201,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄숲속로 96(능동 숲속마을모아미래도1단지아파트),청년신혼부부매입임대,59.52,1,2008-01-23,,2017
18202,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄원천로 382-37(반월동 에스케이뷰파크),청년신혼부부매입임대,59.37,1,2015-02-01,,2017
18203,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄원천로 382-37(반월동 에스케이뷰파크),청년신혼부부매입임대,59.9963,1,2015-02-01,,2017
18204,청년신혼부부매입임대(경기화성시),경기도 화성시 동탄원천로 382-37(반월동 에스케이뷰파크),청년신혼부부매입임대,59.9963,1,2015-02-01,,2017
18205,청년신혼부부매입임대(강원춘천시),강원도 춘천시 근화길15번길 26(근화동 신성근화미소지움아파트),청년신혼부부매입임대,59.9963,2,2007-12-18,,2018
18206,청년신혼부부매입임대(강원춘천시),강원도 춘천시 근화길15번길 26(근화동 신성근화미소지움아파트),청년신혼부부매입임대,119.84,2,2007-12-18,,2018
18207,청년신혼부부매입임대(강원춘천시),강원도 춘천시 신북읍 신샘밭로 733(소양강 양우 내안애 아파트),청년신혼부부매입임대,119.84,4,2012-11-06,,2018
18208,청년신혼부부매입임대(강원춘천시),강원도 춘천시 후석로 325(후평동 춘천더샵아파트),청년신혼부부매입임대,190.5056,6,2008-06-27,,2018
18209,청년신혼부부매입임대(강원춘천시),강원도 춘천시 후석로 325(후평동 춘천더샵아파트),청년신혼부부매입임대,359.6145,3,2008-06-27,,2018
18210,청년신혼부부매입임대(강원원주시),강원도 원주시 백간길 17(단계동 원주 봉화산 벨라시티 아파트),청년신혼부부매입임대,173.2803,1,2016-10-13,,2018
18211,청년신혼부부매입임대(강원원주시),강원도 원주시 백간길 17(단계동 원주 봉화산 벨라시티 아파트),청년신혼부부매입임대,59.9031,2,2016-10-13,,2018
18212,청년신혼부부매입임대(강원원주시),강원도 원주시 백간길 17(단계동 원주 봉화산 벨라시티 아파트),청년신혼부부매입임대,119.8878,1,2016-10-13,,2018
18213,청년신혼부부매입임대(강원원주시),강원도 원주시 백간길 17(단계동 원주 봉화산 벨라시티 아파트),청년신혼부부매입임대,59.9847,1,2016-10-13,,2018
18214,청년신혼부부매입임대(강원원주시),강원도 원주시 봉화로 231(우산동 한라비발디2차아파트),청년신혼부부매입임대,59.9847,10,2014-09-29,,2018
18215,청년신혼부부매입임대(강원원주시),강원도 원주시 우산공단길 23(우산동 신일유토빌),청년신혼부부매입임대,591.2,2,2012-02-08,,2018
18216,청년신혼부부매입임대(강원원주시),강원도 원주시 우산공단길 23(우산동 신일유토빌),청년신혼부부매입임대,119.454,2,2012-02-08,,2018
18217,청년신혼부부매입임대(강원원주시),강원도 원주시 우산공단길 23(우산동 신일유토빌),청년신혼부부매입임대,119.454,1,2012-02-08,,2018
18218,청년신혼부부매입임대(강원원주시),강원도 원주시 우산공단길 23(우산동 신일유토빌),청년신혼부부매입임대,59.727,1,2012-02-08,,2018
18219,청년신혼부부매입임대(강원원주시),강원도 원주시 우산공단길 23(우산동 신일유토빌),청년신혼부부매입임대,59.727,2,2012-02-08,,2018
18220,청년신혼부부매입임대(강원원주시),강원도 원주시 우산공단길 23(우산동 신일유토빌),청년신혼부부매입임대,119.454,3,2012-02-08,,2018
18221,청년신혼부부매입임대(강원원주시),강원도 원주시 우산공단길 23(우산동 신일유토빌),청년신혼부부매입임대,179.181,4,2012-02-08,,2018
18222,청년신혼부부매입임대(강원원주시),강원도 원주시 포란재로 36(태장동 금광포란재아파트1단지),청년신혼부부매입임대,238.908,1,2006-02-20,,2018
18223,청년신혼부부매입임대(강원원주시),강원도 원주시 포란재로 36(태장동 금광포란재아파트1단지),청년신혼부부매입임대,59.9835,3,2006-02-20,,2018
18224,청년신혼부부매입임대(강원원주시),강원도 원주시 포란재로 36(태장동 금광포란재아파트1단지),청년신혼부부매입임대,179.9505,3,2006-02-20,,2018
18225,청년신혼부부매입임대(강원원주시),강원도 원주시 포란재로 36(태장동 금광포란재아파트1단지),청년신혼부부매입임대,179.9505,4,2006-02-20,,2018
18226,청년신혼부부매입임대(강원강릉시),강원도 강릉시 토성로 56(홍제동 홍제한신휴플러스아파트),청년신혼부부매입임대,239.934,1,2015-07-24,,2017
18227,청년신혼부부매입임대(강원강릉시),강원도 강릉시 토성로 56(홍제동 홍제한신휴플러스아파트),청년신혼부부매입임대,59.91,1,2015-07-24,,2017
18228,청년신혼부부매입임대(충북청주시),충청북도 청주시 서원구 원흥로 14(산남동 부영사랑으로),청년신혼부부매입임대,59.96,1,2007-04-26,,2018
