단지코드,단지명,주소,상세주소,준공일자,매입일자,공급유형,형명,공급면적,세대수,구분
D00490,남중노블빌,전북특별자치도 익산시 동서로21길 23-1(남중동),(남중노블빌),2013-06-21,2013-11-30,공공분양,56,56.12,1,건설(매입)
D00490,남중노블빌,전북특별자치도 익산시 동서로21길 23-1(남중동),(남중노블빌),2013-06-21,2013-11-30,공공분양,57,57.77,4,건설(매입)
D00490,남중노블빌,전북특별자치도 익산시 동서로21길 23-1(남중동),(남중노블빌),2013-06-21,2013-11-30,신축다세대매입임대,46,46.23,3,건설(매입)
D00490,남중노블빌,전북특별자치도 익산시 동서로21길 23-1(남중동),(남중노블빌),2013-06-21,2013-11-30,신축다세대매입임대,56,56.12,15,건설(매입)
D00490,남중노블빌,전북특별자치도 익산시 동서로21길 23-1(남중동),(남중노블빌),2013-06-21,2013-11-30,신축다세대매입임대,59,59.29,4,건설(매입)
D00491,양산시 물금읍 가촌리 556-3(가촌3차),경상남도 양산시 물금읍 가촌서8길 49(휴먼빌라3차),,2013-03-30,2013-06-28,공공분양,56㎡,56.5715,1,건설(매입)
D00491,양산시 물금읍 가촌리 556-3(가촌3차),경상남도 양산시 물금읍 가촌서8길 49(휴먼빌라3차),,2013-03-30,2013-06-28,공공분양,59㎡,59.2275,3,건설(매입)
D00491,양산시 물금읍 가촌리 556-3(가촌3차),경상남도 양산시 물금읍 가촌서8길 49(휴먼빌라3차),,2013-03-30,2013-06-28,신축다세대매입임대,56㎡,56.5715,3,건설(매입)
D00491,양산시 물금읍 가촌리 556-3(가촌3차),경상남도 양산시 물금읍 가촌서8길 49(휴먼빌라3차),,2013-03-30,2013-06-28,신축다세대매입임대,59㎡,59.2275,5,건설(매입)
D00492,양산시 명동 1072-6(명동2차),"경상남도 양산시 신명동3길 10(명동,휴먼빌라2차)",,2013-04-30,2013-08-01,공공분양,57㎡,57.9793,5,건설(매입)
D00492,양산시 명동 1072-6(명동2차),"경상남도 양산시 신명동3길 10(명동,휴먼빌라2차)",,2013-04-30,2013-08-01,신축다세대매입임대,57㎡,57.9793,11,건설(매입)
D00493,양산시 명동 1065-10(명동3차),"경상남도 양산시 신명동3길 28(명동,휴먼빌라3차)",,2013-03-30,2013-08-01,신축다세대매입임대,58A,58.6148,12,건설(매입)
D00493,양산시 명동 1065-10(명동3차),"경상남도 양산시 신명동3길 28(명동,휴먼빌라3차)",,2013-03-30,2013-08-01,신축다세대매입임대,58A-1,58.4418,3,건설(매입)
D00494,"양산시 평산동 휴먼빌라 (1,2,3차)",경상남도 양산시 신명로 18-6(평산동),평산 휴먼빌라,2013-05-30,2013-08-01,공공분양,59㎡,59.1187,3,건설(매입)
D00494,"양산시 평산동 휴먼빌라 (1,2,3차)",경상남도 양산시 신명로 18-6(평산동),평산 휴먼빌라,2013-05-30,2013-08-01,신축다세대매입임대,59㎡,59.1187,21,건설(매입)
D00495,순천편한빌,"전라남도 순천시 가곡3길 12(가곡동,편한빌)",[순천편한빌],2013-05-08,2013-08-31,신축다세대매입임대,59,59.76,16,건설(매입)
D00496,순천행복빌,"전라남도 순천시 가곡길 155(가곡동,행복빌)",[순천행복빌],2013-05-09,2013-08-31,공공분양,59,59.76,2,건설(매입)
D00496,순천행복빌,"전라남도 순천시 가곡길 155(가곡동,행복빌)",[순천행복빌],2013-05-09,2013-08-31,신축다세대매입임대,59,59.76,14,건설(매입)
D00497,광주광역시 서구 쌍촌동 905-75(미가2),"광주광역시 서구 금호운천길 88(쌍촌동,(주)동은종합건설, 101동)",,,2013-09-06,공공분양,49,49.02,2,건설(매입)
D00497,광주광역시 서구 쌍촌동 905-75(미가2),"광주광역시 서구 금호운천길 88(쌍촌동,(주)동은종합건설, 101동)",,,2013-09-06,공공분양,59,59.94,1,건설(매입)
D00497,광주광역시 서구 쌍촌동 905-75(미가2),"광주광역시 서구 금호운천길 88(쌍촌동,(주)동은종합건설, 101동)",,,2013-09-06,신축다세대매입임대,49,49.02,4,건설(매입)
D00497,광주광역시 서구 쌍촌동 905-75(미가2),"광주광역시 서구 금호운천길 88(쌍촌동,(주)동은종합건설, 101동)",,,2013-09-06,신축다세대매입임대,59,59.94,7,건설(매입)
D00498,광주광역시 서구 쌍촌동 991-6(휴먼빌),광주광역시 서구 쌍촌로43번길 10  ((주)대오종합건설),,,2013-09-16,공공분양,58,58.3818,2,건설(매입)
D00498,광주광역시 서구 쌍촌동 991-6(휴먼빌),광주광역시 서구 쌍촌로43번길 10  ((주)대오종합건설),,,2013-09-16,신축다세대매입임대,58,58.3818,10,건설(매입)
D00499,광주광역시 북구 본촌동 2969(광신빌),광주광역시 북구 본촌택지로30번길 2,,,2013-09-06,공공분양,59,59.93,2,건설(매입)
D00499,광주광역시 북구 본촌동 2969(광신빌),광주광역시 북구 본촌택지로30번길 2,,,2013-09-06,신축다세대매입임대,46,46.78,3,건설(매입)
D00499,광주광역시 북구 본촌동 2969(광신빌),광주광역시 북구 본촌택지로30번길 2,,,2013-09-06,신축다세대매입임대,49,49.02,3,건설(매입)
D00499,광주광역시 북구 본촌동 2969(광신빌),광주광역시 북구 본촌택지로30번길 2,,,2013-09-06,신축다세대매입임대,50,50.21,4,건설(매입)
D00499,광주광역시 북구 본촌동 2969(광신빌),광주광역시 북구 본촌택지로30번길 2,,,2013-09-06,신축다세대매입임대,52,52.31,4,건설(매입)
D00499,광주광역시 북구 본촌동 2969(광신빌),광주광역시 북구 본촌택지로30번길 2,,,2013-09-06,신축다세대매입임대,57,57.9,1,건설(매입)
D00499,광주광역시 북구 본촌동 2969(광신빌),광주광역시 북구 본촌택지로30번길 2,,,2013-09-06,신축다세대매입임대,59,59.93,5,건설(매입)
D00500,광주광역시 북구 양산동 1059(아름빌),"광주광역시 북구 자라봉로56번길 1(양산동,, 101동)",,,2013-09-17,공공분양,49,49.32,3,건설(매입)
D00500,광주광역시 북구 양산동 1059(아름빌),"광주광역시 북구 자라봉로56번길 1(양산동,, 101동)",,,2013-09-17,신축다세대매입임대,49,49.32,12,건설(매입)
D00500,광주광역시 북구 양산동 1059(아름빌),"광주광역시 북구 자라봉로56번길 1(양산동,, 101동)",,,2013-09-17,신축다세대매입임대,56,56.77,3,건설(매입)
D00500,광주광역시 북구 양산동 1059(아름빌),"광주광역시 북구 자라봉로56번길 1(양산동,, 101동)",,,2013-09-17,신축다세대매입임대,58,58.79,3,건설(매입)
D00501,드림빌 1단지,"전북특별자치도 군산시 칠성2길 24(미룡동,드림빌1단지, 1동)",드림빌1단지,2013-08-14,2013-12-31,신축다세대매입임대,46A,46.04,3,건설(매입)
D00501,드림빌 1단지,"전북특별자치도 군산시 칠성2길 24(미룡동,드림빌1단지, 1동)",드림빌1단지,2013-08-14,2013-12-31,신축다세대매입임대,46B,46.04,3,건설(매입)
D00501,드림빌 1단지,"전북특별자치도 군산시 칠성2길 24(미룡동,드림빌1단지, 1동)",드림빌1단지,2013-08-14,2013-12-31,신축다세대매입임대,56A,56.31,3,건설(매입)
D00501,드림빌 1단지,"전북특별자치도 군산시 칠성2길 24(미룡동,드림빌1단지, 1동)",드림빌1단지,2013-08-14,2013-12-31,신축다세대매입임대,56B,56.07,3,건설(매입)
D00501,드림빌 1단지,"전북특별자치도 군산시 칠성2길 24(미룡동,드림빌1단지, 1동)",드림빌1단지,2013-08-14,2013-12-31,신축다세대매입임대,56C,56.07,3,건설(매입)
D00501,드림빌 1단지,"전북특별자치도 군산시 칠성2길 24(미룡동,드림빌1단지, 1동)",드림빌1단지,2013-08-14,2013-12-31,신축다세대매입임대,59A,59.23,3,건설(매입)
D00502,드림빌 2단지,"전북특별자치도 군산시 칠성3길 17(미룡동,드림빌2단지, 2동)",드림빌 2단지,2013-08-14,2013-12-31,신축다세대매입임대,51A,51.77,3,건설(매입)
D00502,드림빌 2단지,"전북특별자치도 군산시 칠성3길 17(미룡동,드림빌2단지, 2동)",드림빌 2단지,2013-08-14,2013-12-31,신축다세대매입임대,51B,51.77,3,건설(매입)
D00502,드림빌 2단지,"전북특별자치도 군산시 칠성3길 17(미룡동,드림빌2단지, 2동)",드림빌 2단지,2013-08-14,2013-12-31,신축다세대매입임대,56D,56.11,3,건설(매입)
D00502,드림빌 2단지,"전북특별자치도 군산시 칠성3길 17(미룡동,드림빌2단지, 2동)",드림빌 2단지,2013-08-14,2013-12-31,신축다세대매입임대,56E,56.16,3,건설(매입)
D00502,드림빌 2단지,"전북특별자치도 군산시 칠성3길 17(미룡동,드림빌2단지, 2동)",드림빌 2단지,2013-08-14,2013-12-31,신축다세대매입임대,56F,56.11,3,건설(매입)
D00502,드림빌 2단지,"전북특별자치도 군산시 칠성3길 17(미룡동,드림빌2단지, 2동)",드림빌 2단지,2013-08-14,2013-12-31,신축다세대매입임대,59B,59.23,3,건설(매입)
D00503,대라빌(101동),부산광역시 기장군 기장읍 차성남로,08월 15일,2013-12-03,2013-11-04,신축다세대매입임대,50,50.022,4,건설(매입)
D00503,대라빌(101동),부산광역시 기장군 기장읍 차성남로,08월 15일,2013-12-03,2013-11-04,신축다세대매입임대,53,53.982,8,건설(매입)
D00503,대라빌(101동),부산광역시 기장군 기장읍 차성남로,08월 15일,2013-12-03,2013-11-04,신축다세대매입임대,58A,58.86,1,건설(매입)
D00503,대라빌(101동),부산광역시 기장군 기장읍 차성남로,08월 15일,2013-12-03,2013-11-04,신축다세대매입임대,58B,58.86,3,건설(매입)
D00504,대라빌(102동),부산광역시 기장군 기장읍 차성남로,08월 19일,2013-12-03,2013-11-04,신축다세대매입임대,51C,51.615,1,건설(매입)
D00504,대라빌(102동),부산광역시 기장군 기장읍 차성남로,08월 19일,2013-12-03,2013-11-04,신축다세대매입임대,51D,51.615,7,건설(매입)
D00504,대라빌(102동),부산광역시 기장군 기장읍 차성남로,08월 19일,2013-12-03,2013-11-04,신축다세대매입임대,58,58.5,8,건설(매입)
D00505,대라빌(103동),부산광역시 기장군 기장읍 차성남로,14-16,2013-12-03,2013-11-04,공공분양,53A,53.982,1,건설(매입)
D00505,대라빌(103동),부산광역시 기장군 기장읍 차성남로,14-16,2013-12-03,2013-11-04,공공분양,53B,53.982,1,건설(매입)
D00505,대라빌(103동),부산광역시 기장군 기장읍 차성남로,14-16,2013-12-03,2013-11-04,공공분양,58,58.959,1,건설(매입)
D00505,대라빌(103동),부산광역시 기장군 기장읍 차성남로,14-16,2013-12-03,2013-11-04,신축다세대매입임대,53A,53.982,14,건설(매입)
D00505,대라빌(103동),부산광역시 기장군 기장읍 차성남로,14-16,2013-12-03,2013-11-04,신축다세대매입임대,58,58.959,7,건설(매입)
D00506,광주광역시 동구 학동 730-5(대승빌),광주광역시 동구 학소로 138-11,,,2013-10-28,공공분양,51B,51.75,1,건설(매입)
D00506,광주광역시 동구 학동 730-5(대승빌),광주광역시 동구 학소로 138-11,,,2013-10-28,공공분양,57,57.01,1,건설(매입)
D00506,광주광역시 동구 학동 730-5(대승빌),광주광역시 동구 학소로 138-11,,,2013-10-28,공공분양,58,58.37,1,건설(매입)
D00506,광주광역시 동구 학동 730-5(대승빌),광주광역시 동구 학소로 138-11,,,2013-10-28,신축다세대매입임대,51A,51.75,3,건설(매입)
D00506,광주광역시 동구 학동 730-5(대승빌),광주광역시 동구 학소로 138-11,,,2013-10-28,신축다세대매입임대,51B,51.75,2,건설(매입)
D00506,광주광역시 동구 학동 730-5(대승빌),광주광역시 동구 학소로 138-11,,,2013-10-28,신축다세대매입임대,51C,51.66,3,건설(매입)
D00506,광주광역시 동구 학동 730-5(대승빌),광주광역시 동구 학소로 138-11,,,2013-10-28,신축다세대매입임대,57,57.01,2,건설(매입)
D00506,광주광역시 동구 학동 730-5(대승빌),광주광역시 동구 학소로 138-11,,,2013-10-28,신축다세대매입임대,58,58.37,5,건설(매입)
D00507,광주광역시 북구 두암동 866-1(아담채),광주광역시 북구 서방로181번길 36,,,2013-11-29,신축다세대매입임대,59A,59.9,3,건설(매입)
D00507,광주광역시 북구 두암동 866-1(아담채),광주광역시 북구 서방로181번길 36,,,2013-11-29,신축다세대매입임대,59B,59.9,1,건설(매입)
D00507,광주광역시 북구 두암동 866-1(아담채),광주광역시 북구 서방로181번길 36,,,2013-11-29,신축다세대매입임대,59C,59.96,3,건설(매입)
D00507,광주광역시 북구 두암동 866-1(아담채),광주광역시 북구 서방로181번길 36,,,2013-11-29,신축다세대매입임대,59D,59.97,3,건설(매입)
D00507,광주광역시 북구 두암동 866-1(아담채),광주광역시 북구 서방로181번길 36,,,2013-11-29,신축다세대매입임대,59E,59.97,1,건설(매입)
D00507,광주광역시 북구 두암동 866-1(아담채),광주광역시 북구 서방로181번길 36,,,2013-11-29,신축다세대매입임대,59F,59.97,3,건설(매입)
D00508,광주광역시 북구 양산동 1083(아트빌),광주광역시 북구 연양로117번길 2,,,2013-11-20,공공분양,59,59.94,4,건설(매입)
D00508,광주광역시 북구 양산동 1083(아트빌),광주광역시 북구 연양로117번길 2,,,2013-11-20,신축다세대매입임대,53A,53.71,2,건설(매입)
D00508,광주광역시 북구 양산동 1083(아트빌),광주광역시 북구 연양로117번길 2,,,2013-11-20,신축다세대매입임대,53B,53.71,1,건설(매입)
D00508,광주광역시 북구 양산동 1083(아트빌),광주광역시 북구 연양로117번길 2,,,2013-11-20,신축다세대매입임대,59,59.94,19,건설(매입)
D00509,하이빌,"충청북도 청주시 상당구 용담로91번길 1(대성동,다세대주택)","1 (대성동, 하이빌AB)",,2013-12-18,신축다세대매입임대,46형,46.91,4,건설(매입)
D00509,하이빌,"충청북도 청주시 상당구 용담로91번길 1(대성동,다세대주택)","1 (대성동, 하이빌AB)",,2013-12-18,신축다세대매입임대,56형,56.78,4,건설(매입)
D00509,하이빌,"충청북도 청주시 상당구 용담로91번길 1(대성동,다세대주택)","1 (대성동, 하이빌AB)",,2013-12-18,신축다세대매입임대,57형,57.39,4,건설(매입)
D00510,에버빌,충청북도 청주시 흥덕구 1순환로585번길 53(봉명동),에버빌,2013-12-09,2013-12-23,공공분양,59B형,59.96,1,건설(매입)
D00510,에버빌,충청북도 청주시 흥덕구 1순환로585번길 53(봉명동),에버빌,2013-12-09,2013-12-23,신축다세대매입임대,59A형,59.96,3,건설(매입)
D00510,에버빌,충청북도 청주시 흥덕구 1순환로585번길 53(봉명동),에버빌,2013-12-09,2013-12-23,신축다세대매입임대,59B형,59.96,4,건설(매입)
D00511,"청우빌리지A,B,C","충청북도 청주시 서원구 직지대로 754(사직동,청우빌리지, 가동)","754 (사직동, 청우빌리지ABC)",2014-06-13,2013-12-27,공공분양,52형,52.05,1,건설(매입)
D00511,"청우빌리지A,B,C","충청북도 청주시 서원구 직지대로 754(사직동,청우빌리지, 가동)","754 (사직동, 청우빌리지ABC)",2014-06-13,2013-12-27,신축다세대매입임대,51형,51.975,4,건설(매입)
D00511,"청우빌리지A,B,C","충청북도 청주시 서원구 직지대로 754(사직동,청우빌리지, 가동)","754 (사직동, 청우빌리지ABC)",2014-06-13,2013-12-27,신축다세대매입임대,52형,52.05,3,건설(매입)
D00511,"청우빌리지A,B,C","충청북도 청주시 서원구 직지대로 754(사직동,청우빌리지, 가동)","754 (사직동, 청우빌리지ABC)",2014-06-13,2013-12-27,신축다세대매입임대,59형,59.1975,12,건설(매입)
D00512,"청우빌리지1,2,3","충청북도 청주시 서원구 직지대로 756(사직동,다세대주택, 1동)","756 (사직동, 청우빌리지123)",,2013-12-27,신축다세대매입임대,59형,59.1975,24,건설(매입)
D00513,문화그린빌A,"전북특별자치도 군산시 삼화1길 13(문화동,문화그린빌A)",문화그린빌 A동,2013-07-18,2014-04-30,공공분양,46D,46.1197,1,건설(매입)
